id,song,artist,album,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,genres,release date,artist popularity,track popularity
4QVaVxJu5rTGqA5LFdsdqu,Peggy,Orchards,Peggy,2017.01.23,0.56,0.869,7,-4.699,1,0.0468,0.00783,0.00201,0.243,0.504,129.94,4,[],3/26/16,31,35
6hyvdte2QylV9yOJ0erH94,5,Three Trapped Tigers,Numbers: 1-13,2017.01.23,0.265,0.946,1,-2.763,1,0.0542,0.0816,0.914,0.0756,0.552,168.496,4,"['instrumental rock', 'math pop', 'post rock']",3/5/12,30,36
41AlRJniGbvQ8chU2xOp8z,Cool Slut,Chastity Belt,Time to Go Home,2017.01.23,0.414,0.74,4,-5.91,1,0.0283,0.368,2.91E-06,0.112,0.61,130.003,4,"['art pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'garage psych', 'indie garage rock', 'indie pop', 'indie psych-rock', 'indie punk', 'indie rock', 'indietronica', 'lo-fi', 'neo-psychedelic', 'noise pop', 'preverb']",3/23/15,50,44
3vVAckoINUmwVm4rr3WCxD,Fuck Yourself,Bloodboy,Best of Bloodboy,2017.01.23,0.638,0.847,5,-3.923,1,0.047,0.0453,0.559,0.327,0.624,122.988,3,[],10/14/16,25,22
51XZD1FCrWyU3dDWJH4nzb,Shuggie,Foxygen,We Are the 21st Century Ambassadors of Peace & Magic,2017.01.23,0.467,0.645,1,-7.614,0,0.0364,0.101,0.00524,0.144,0.71,127.947,3,"['alternative rock', 'art pop', 'chamber pop', 'chillwave', 'folk rock', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie garage rock', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop']",1/22/13,54,63
0ypCtawaPSy3KCNpIGNmF5,Welcome to the Neighborhood,Libyans,Welcome to the Neighborhood - Single,2017.01.23,0.476,0.884,7,-5.246,1,0.0326,0.000792,4.02E-06,0.276,0.727,101.082,4,['slash punk'],7/21/08,6,18
6CLLkUajKRN9LS9PeK3OZF,Silence,Portishead,Third,2017.01.24,0.501,0.821,11,-7.377,1,0.0522,0.224,0.0653,0.347,0.132,63.995,3,"['art pop', 'electronic', 'laboratorio', 'trip hop']",1/1/08,57,37
0J3bnjae0jkfUpbdHr81Sr,Hunter,Portishead,Third,2017.01.24,0.529,0.412,10,-9.579,0,0.037,0.906,0.116,0.0888,0.145,134.496,4,"['art pop', 'electronic', 'laboratorio', 'trip hop']",1/1/08,57,35
6aEkehn1UrYfdjpIRCuzVO,The Spark That Bled,The Flaming Lips,The Soft Bulletin,2017.01.24,0.287,0.554,9,-11.611,1,0.039,0.351,0.000513,0.111,0.202,130.383,4,"['alternative rock', 'art rock', 'chamber pop', 'experimental rock', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'ok indie', 'psychedelic rock', 'rock']",5/17/99,56,36
2g4Tsto4TvK1mdzU917tnS,How's That,FKA twigs,EP2,2017.01.24,0.243,0.663,5,-8.143,0,0.0776,0.0132,0.0651,0.101,0.212,178.47,3,"['art pop', 'electropop', 'escape room', 'indie r&b', 'indietronica', 'pop', 'trip hop']",9/17/13,61,35
7gqQzgDmSkq1tfhPNU0GZN,Hide,FKA twigs,EP1,2017.01.24,0.647,0.514,8,-14.477,1,0.0608,0.617,0.719,0.627,0.306,113.71,4,"['art pop', 'electropop', 'escape room', 'indie r&b', 'indietronica', 'pop', 'trip hop']",2014,61,47
1RZlGlz8eXT1KmJYpqFRzH,Race for the Prize,The Flaming Lips,The Soft Bulletin,2017.01.24,0.326,0.841,0,-7.14,1,0.0858,4.56E-05,0.028,0.251,0.449,130.723,4,"['alternative rock', 'art rock', 'chamber pop', 'experimental rock', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'ok indie', 'psychedelic rock', 'rock']",5/17/99,56,52
7d4W06sKxGEm40rYdQgEtt,Standing Next To Me,The Last Shadow Puppets,The Age Of The Understatement,2017.01.24,0.322,0.95,9,-6.287,0,0.101,0.00116,1.75E-06,0.263,0.574,182.778,4,"['garage rock', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock', 'sheffield indie']",5/6/08,60,47
3vIlnG9R3WboUOC1Obs7SY,Alternate World,Son Lux,Lanterns,2017.01.25,0.325,0.411,11,-9.751,0,0.11,0.71,0.0756,0.104,0.255,81.842,4,"['abstract hip hop', 'chamber pop']",10/29/13,54,45
0nnmipdI701MNdWHIMYTP8,Love Me,Charly Bliss,Soft Serve,2017.01.25,0.289,0.963,2,-4.898,1,0.0929,8.83E-05,0.00295,0.113,0.375,164.899,4,"['art pop', 'indie punk', 'lo-fi', 'preverb']",7/9/14,39,35
6zNf98mC8w5wh9V4XKShzj,Times Square,Destroyer,Poison Season,2017.01.25,0.37,0.906,0,-5.128,1,0.0382,0.00694,0.0611,0.122,0.781,163.447,4,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'chamber pop', 'chamber psych', 'chillwave', 'dream pop', 'experimental rock', 'folk-pop', 'freak folk', 'garage psych', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new weird america', 'noise pop', 'noise rock', 'preverb', 'slow core', 'stomp and holler', 'vancouver indie']",8/28/15,48,27
4VLaC0QEV8pSA16NWb31dT,Ruby,Charly Bliss,Guppy,2017.01.25,0.492,0.699,7,-3.465,1,0.0365,0.000282,0.000231,0.365,0.786,114.459,4,"['art pop', 'indie punk', 'lo-fi', 'preverb']",4/21/17,39,41
5QWIaMorzKJ0P0BOW4Bmtt,Crazy In Love - BBC Session,Oh Wonder,Crazy In Love (BBC Session),2017.01.26,0.448,0.181,2,-20.431,0,0.111,0.845,5.51E-06,0.108,0.229,159.947,4,"['electropop', 'indie poptimism', 'indie r&b', 'pop']",4/15/16,71,52
6p3fhf6yZtHmvdiiXjQJqP,Running,Gil Scott-Heron,We're New Here,2017.01.26,0.685,0.583,7,-10.445,1,0.0482,0.00321,0.657,0.0805,0.485,149.487,4,"['funk', 'jazz funk', 'soul']",2/21/11,48,40
6kQiOcWYO8pHWJMQpJsrsU,Triple 7,Japanese Breakfast,Psychopomp,2017.01.28,0.186,0.311,7,-9.425,1,0.0343,0.925,0.000153,0.617,0.114,86.211,3,"['art pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'neo-psychedelic', 'preverb']",4/1/16,54,34
3nCNFqvrzyNJlBxp6RldvT,Friend of a Friend,Weezer,Weezer (White Album - Deluxe Edition),2017.01.28,0.487,0.889,8,-5.774,1,0.0424,0.0213,3.11E-06,0.0774,0.471,131.934,4,"['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",10/7/16,71,46
7MsP6bRg4d7rnuZqaN0HnE,Endless Bummer,Weezer,Weezer (White Album),2017.01.28,0.595,0.379,5,-10.067,0,0.0252,0.19,0,0.638,0.475,101.962,4,"['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",4/1/16,71,43
4zTHYH48021nSS4boLgVUG,Good to Love,FKA twigs,Good to Love,2017.01.28,0.441,0.424,5,-7.218,1,0.0366,0.77,3.92E-06,0.104,0.502,120.744,5,"['art pop', 'electropop', 'escape room', 'indie r&b', 'indietronica', 'pop', 'trip hop']",2/19/16,61,50
3YufkKqsssZ8wt9T24ULSj,Everybody Wants to Love You,Japanese Breakfast,Psychopomp,2017.01.28,0.47,0.877,7,-3.32,1,0.0354,0.392,0.144,0.308,0.681,129.959,4,"['art pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'neo-psychedelic', 'preverb']",4/1/16,54,51
4YdNWmYfpDL5qpUwyOOnwO,Sni Bong,Dengue Fever,Escape From Dragon House (Deluxe Version),2017.01.29,0.516,0.618,4,-7.077,0,0.0314,0.136,0.00563,0.323,0.773,124.78,4,['neo-psychedelic'],2005,33,29
5hTceAgKQdfRPEPaoBhLNE,Tap Water,Dengue Fever,Escape From Dragon House (Deluxe Version),2017.01.30,0.332,0.573,7,-6.689,0,0.0306,0.00518,0.000458,0.0933,0.539,151.947,4,['neo-psychedelic'],2005,33,11
6Fku7yD2S2m1tNyaGJkDX6,Dengue Fever,Dengue Fever,Dengue Fever (Deluxe Version),2017.01.30,0.351,0.613,1,-5.13,0,0.0294,0.109,0.00716,0.0797,0.568,180.231,4,['neo-psychedelic'],11/17/12,33,11
3gbV4nxQg7AGMwJjie8cUe,Heaven's On Fire,The Radio Dept.,Clinging To A Scheme,2017.01.31,0.59,0.87,3,-4.536,1,0.0399,0.0596,1.52E-06,0.157,0.86,130.703,5,"['chillwave', 'dream pop', 'indie pop', 'indietronica', 'metropopolis', 'noise pop', 'nu gaze', 'shoegaze', 'swedish indie pop']",4/20/10,45,39
6idZRXQ1eaoZgjyt0swyvA,Quand Vas Tu Rentrer,Melody's Echo Chamber,Melody's Echo Chamber,2017.02.01,0.293,0.573,3,-7.026,1,0.0323,0.577,0.564,0.0754,0.0789,92.985,4,"['art pop', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indietronica', 'modern rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'preverb', 'shiver pop']",2013,51,47
592NWJjDrRdwA2o8eboj40,Shape,Porches,Pool,2017.02.01,0.528,0.5,4,-7.32,0,0.108,0.186,0.0452,0.0928,0.162,120.121,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",2/5/16,48,33
0V6H9q50R306OLF58cyEKF,Shaver,Porches,Pool,2017.02.01,0.766,0.476,9,-8.612,0,0.0401,0.265,0.781,0.0758,0.168,125.043,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",2/5/16,48,33
5mHTg6cqhyP0BmsTQKzN1X,Sprained Ankle,Julien Baker,Sprained Ankle,2017.02.01,0.343,0.174,2,-14.471,1,0.0359,0.807,0.47,0.113,0.195,96.884,4,"['art pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock']",10/23/15,50,44
47RDzk3uT014BXqc4oevq5,Underwater,Porches,Pool,2017.02.01,0.521,0.519,2,-7.757,0,0.0857,0.697,0.000777,0.0633,0.253,84.812,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",2/5/16,48,51
5gEzjKLS1ggO5cULx3eK87,Beautiful People,Mark Pritchard,Under The Sun,2017.02.01,0.472,0.304,2,-19.755,0,0.0323,0.855,0.903,0.0993,0.317,183.892,4,"['art pop', 'bass music', 'chamber psych', 'electronic', 'fluxwork', 'fourth world', 'future garage', 'indietronica', 'intelligent dance music', 'microhouse', 'wonky']",5/13/16,39,43
7cO6rxZSi7Ura92FtspKaf,The Brain Dance,Animals As Leaders,The Madness Of Many,2017.02.01,0.356,0.811,8,-8.069,0,0.0447,0.0355,0.811,0.116,0.334,102.898,4,"['djent', 'instrumental rock', 'jazz metal', 'progressive metal']",11/11/16,51,48
2vka9BjHMkTGtkzi5a0n8r,Franklin The Flirt,Porches,Slow Dance in the Cosmos,2017.02.01,0.536,0.575,5,-5.124,1,0.0266,0.387,0.00135,0.188,0.359,134.241,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",8/27/13,48,27
26YgItjwL6oo74te4QxkOF,Lose Your Mind,So Many Wizards,Warm Nothing,2017.02.01,0.484,0.792,3,-5.127,1,0.0272,0.156,0.000445,0.21,0.362,89.489,4,['la indie'],8/7/12,26,39
1iVRueC9E8IMexNf4kEVW1,So Many Things To Tell You - Luca Lush Remix,Mark Redito,So Many Things To Tell You,2017.02.01,0.638,0.69,0,-6.415,0,0.0866,0.0468,0.126,0.0904,0.379,160.097,4,['future funk'],11/13/15,32,14
2lxcamZ05AtDEtCJbtdvFc,EVERYTHING,The Black Skirts,TEAM BABY,2017.02.01,0.54,0.373,6,-8.591,1,0.0279,0.656,0.927,0.146,0.387,119.853,4,"['k-indie', 'k-rock', 'korean pop']",5/30/17,39,45
5bePpNZq6bSouTbFHkpAHK,Even The Shadow,Porches,Pool,2017.02.01,0.658,0.623,0,-8.342,1,0.0291,0.092,0.889,0.37,0.535,134.945,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",2/5/16,48,33
4LUycLZwknHFi3zwdUa5VN,Oh So Protective One,Girls,Broken Dreams Club,2017.02.01,0.763,0.504,5,-7.602,1,0.0287,0.0442,0.00084,0.12,0.667,116.014,4,"['art pop', 'bay area indie', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'noise rock', 'nu gaze']",11/22/10,40,41
3MGkU9iwnb6ziAcPul5dSv,Parking Lots,Plums,Jen,2017.02.01,0.487,0.763,1,-5.331,0,0.03,0.0203,0.37,0.343,0.716,155.667,4,"['indie garage rock', 'indie psych-rock']",7/14/15,34,50
75izAeHlGuOgA865CFDyIv,For Free? - Interlude,Kendrick Lamar,To Pimp A Butterfly,2017.02.01,0.527,0.895,8,-4.681,1,0.219,0.583,0,0.402,0.762,127.936,5,"['hip hop', 'pop rap', 'rap', 'west coast rap']",3/16/15,87,55
3ZKI571IyBKZPHq1UiQ2Sw,Bees,Caribou,The Milk of Human Kindness,2017.02.01,0.714,0.597,9,-12.816,1,0.0305,0.799,0.894,0.111,0.772,130.72,4,"['alternative dance', 'chamber pop', 'chamber psych', 'chillwave', 'dance-punk', 'electronic', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'intelligent dance music', 'modern rock', 'neo-psychedelic', 'new rave', 'trip hop']",4/18/05,54,56
51X7mOWIB4XE4DNimvwVOe,Morning Star,Cass McCombs,Big Wheel and Others,2017.02.01,0.621,0.398,7,-13.366,1,0.0324,0.821,0.662,0.0949,0.778,127.028,4,"['alternative rock', 'art pop', 'chamber pop', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new weird america', 'noise pop', 'singer-songwriter', 'slow core', 'stomp and holler']",10/14/13,54,45
1diBBIlPDbYgs1LYyKVQd0,Paul Is Alive,EL VY,Return to the Moon,2017.02.05,0.39,0.547,6,-7.195,0,0.0461,0.0647,0.082,0.0721,0.638,94.024,4,[],10/30/15,37,40
0WdfCa2a7iNxVDgsLnulyt,Holy Roller,Thao & The Get Down Stay Down,We the Common,2017.02.07,0.73,0.59,1,-6.26,0,0.075,0.0759,0.000106,0.088,0.144,83.386,4,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'stomp and holler']",1/29/13,38,40
2wRYQnXEFE1CcWOEBAAxsS,Lover's Spit,Chris Rubeo,Erin,2017.02.07,0.447,0.497,10,-12.362,1,0.0388,0.397,0.438,0.315,0.153,80.036,4,[],3/10/16,21,35
2rQvZscmpb6a7ejDiKprcL,Yes It Is - Remastered,The Beatles,Past Masters (Vols. 1 & 2 / Remastered),2017.02.08,0.414,0.329,4,-8.193,1,0.0396,0.638,0,0.114,0.426,132.571,4,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",3/7/88,82,41
652NBtnKgiKCZJItfpk7N0,Outer Urge,Moon Hooch,Joshua Tree - EP,2017.02.10,0.609,0.843,10,-9.319,0,0.0957,0.0636,0.00891,0.312,0.774,95.934,4,[],2/3/17,40,16
3kECgmmsh7GtANVTe7xwMd,Mountain Lion,Moon Hooch,Joshua Tree - EP,2017.02.10,0.585,0.653,5,-9.149,1,0.0869,0.054,0.0148,0.066,0.824,119.093,4,[],2/3/17,40,17
4lN1ZgabAJYM7SaaljVKvg,But What of the Strangers,Thao,Know Better Learn Faster,2017.02.12,0.496,0.116,4,-12.394,1,0.039,0.934,0.349,0.0905,0.155,122.53,3,['indie fuzzpop'],10/13/09,27,16
6uNZ2ixwMy1fj7NOEEJEBA,Know Better Learn Faster,Thao,Know Better Learn Faster,2017.02.12,0.327,0.693,7,-5.088,1,0.0423,0.372,0.0022,0.269,0.274,133.184,4,['indie fuzzpop'],10/13/09,27,24
5M2Kt62lXc0xjxviASvJbk,Trouble Was For,Thao,Know Better Learn Faster,2017.02.12,0.498,0.663,7,-6.685,1,0.0262,0.453,0.00385,0.118,0.704,85.787,4,['indie fuzzpop'],10/13/09,27,18
34AOj0LOjad2oozkdRb5XV,We Don't Call,Thao & The Get Down Stay Down,We the Common,2017.02.12,0.674,0.531,5,-7.587,0,0.101,0.204,0.00718,0.106,0.85,80.683,4,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'stomp and holler']",1/29/13,38,23
1rxoyGj1QuPoVi8fOft1Kt,Because - Remastered 2009,The Beatles,Abbey Road (Remastered),2017.02.13,0.328,0.249,2,-11.777,1,0.0272,0.754,5.77E-06,0.134,0.162,81.257,4,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",9/26/69,82,57
5BQLXm51FRHMKM71GW3Q4m,Departure,Thao & The Get Down Stay Down,A Man Alive,2017.02.13,0.666,0.475,7,-9.597,1,0.0852,0.0703,0.00053,0.211,0.32,141.919,4,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'stomp and holler']",3/4/16,38,26
4LShR74rYXrT36hyOOMxDF,Astonished Man,Thao & The Get Down Stay Down,A Man Alive,2017.02.13,0.632,0.543,11,-7.351,0,0.047,0.00959,0.000727,0.192,0.398,80.992,4,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'stomp and holler']",3/4/16,38,34
6gF5OjQBbVjGhzPF7UziJE,Pretty Sexual,Dreamgirl,Illuminaughty - EP,2017.02.13,0.359,0.575,1,-6.594,0,0.0325,0.291,0.00118,0.0827,0.427,142.35,4,"['indie garage rock', 'indie psych-rock', 'lo-fi beats']",2/14/15,45,47
0TGBDqOmuVEyKguewVXeDi,Why,Andrew Bird,The Swimming Hour,2017.02.13,0.713,0.419,0,-9.866,0,0.0333,0.0533,0.0271,0.172,0.446,97.525,4,"['art pop', 'chamber pop', 'chicago indie', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'modern rock', 'new americana', 'stomp and holler']",4/3/01,55,47
5xcfepnz1v7a83T8An9gjw,The Night Before - Remastered 2009,The Beatles,Help! (Remastered),2017.02.13,0.461,0.762,2,-6.727,1,0.0379,0.0537,0,0.238,0.632,84.496,4,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",8/6/65,82,55
0oQshbv1BFLZ61b1tQ4Eqg,This Boy - Remastered,The Beatles,Past Masters (Vols. 1 & 2 / Remastered),2017.02.13,0.66,0.337,2,-11.524,1,0.0286,0.213,1.57E-05,0.142,0.703,110.173,3,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",3/7/88,82,47
0VqCoFgWVBJtwwCNXctagH,Perfect Speed,13 & God,13 & God,2017.02.14,0.588,0.623,5,-10.963,1,0.0494,0.213,0.905,0.0617,0.0362,173.842,4,['abstract hip hop'],4/26/05,23,31
6dHrWj35HXTGvlCasE5VAA,You're the Best,Wet,Don't You,2017.02.15,0.435,0.331,0,-11.184,1,0.0839,0.138,0.00594,0.105,0.19,100.114,4,"['electropop', 'indie poptimism', 'indie r&b', 'indietronica', 'pop', 'vapor soul']",1/29/16,60,56
3CCwFADNM9hPfH7RmrWPjW,They Are Night Zombies!! They Are Neighbors!! They Have Come Back From the Dead!! Ahhhh!,Sufjan Stevens,Illinois,2017.02.15,0.675,0.499,9,-9.505,0,0.0271,0.83,0.000241,0.095,0.434,94.986,4,"['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'singer-songwriter']",7/5/05,67,42
3xAOOpnZH0Q0T3THWGwHuh,Out There,KNOWER,Think Thoughts,2017.02.15,0.667,0.483,8,-12.973,1,0.0733,0.254,0.8,0.0606,0.468,143.98,4,[],11/28/11,39,20
0Obvb0dyqdOPyjWJJKMniU,Window Shop,KNOWER,Louis Cole and Genevieve Artadi,2017.02.15,0.614,0.948,0,-7.767,0,0.0437,0.0932,0.00157,0.103,0.827,143.971,4,[],10/1/10,39,30
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remastered Edition,Fleetwood Mac,Rumours (Super Deluxe),2017.02.16,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",2/4/77,76,78
05oETzWbd4SI33qK2gbJfR,Rhiannon,Fleetwood Mac,Fleetwood Mac,2017.02.16,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,4,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",7/11/75,76,68
533Sh7U3jF4Ln4CMWVkmBn,Song for Charlie,Camp Cope,Camp Cope,2017.02.18,0.489,0.194,11,-11.407,1,0.0317,0.461,0.00143,0.102,0.0973,124.638,4,"['aussietronica', 'australian alternative rock', 'australian garage punk', 'deep australian indie', 'indie punk']",4/22/16,45,26
4Bw04UvkmiNHQDIPIGIAL8,Everything (Is You),Frida,Everything (Is You),2017.02.18,0.596,0.533,8,-9.665,0,0.0289,0.151,0.725,0.149,0.167,123.023,4,[],10/7/16,4,10
5a9bczcXkQUKwgpNLf8fEt,Trails,Cayetana,Split,2017.02.18,0.389,0.639,7,-8.333,1,0.0455,0.0173,0.375,0.232,0.191,122.247,4,"['indie punk', 'preverb']",1/20/17,36,28
59lmc1erBarSFuxFLxCzVX,Get Upset,Soy Christmas,Spent - EP,2017.02.18,0.679,0.562,3,-10.841,1,0.0351,0.891,0.352,0.137,0.192,87.953,4,[],12/6/16,26,42
0o1yupLwR1vjnEWbLPQqrO,No. 28,Methyl Ethel,Everything Is Forgotten,2017.02.18,0.554,0.68,2,-5.652,1,0.027,0.00636,0.0237,0.102,0.562,116.013,4,"['aussietronica', 'australian alternative rock', 'australian garage punk', 'deep australian indie']",3/3/17,49,44
5yDwkmrcFz247dEEPtjso8,Stove Lighter,Camp Cope,Camp Cope,2017.02.18,0.297,0.641,0,-7.382,1,0.0322,0.00315,0.00553,0.0957,0.588,176.619,4,"['aussietronica', 'australian alternative rock', 'australian garage punk', 'deep australian indie', 'indie punk']",4/22/16,45,28
1yZlrhkrsOzLUqzOaSuZ44,Footscray Station,Camp Cope,Split,2017.02.18,0.205,0.797,11,-4.497,1,0.0387,0.00341,4.48E-05,0.193,0.66,203.611,3,"['aussietronica', 'australian alternative rock', 'australian garage punk', 'deep australian indie', 'indie punk']",1/20/17,45,37
6YgDLuCtCsQ9RTAPTjOVYz,Keep Growing,Camp Cope,Keep Growing,2017.02.18,0.644,0.672,7,-5.291,1,0.0315,0.0303,0.00216,0.149,0.679,110.095,4,"['aussietronica', 'australian alternative rock', 'australian garage punk', 'deep australian indie', 'indie punk']",11/18/16,45,45
6BEKt5axiNeWCr9huv0k7I,Truce,Twenty One Pilots,Vessel,2017.02.19,0.537,0.0231,7,-14.407,1,0.0475,0.994,0.0471,0.146,0.342,120.322,4,['pop punk'],2013,81,63
5EE95d4fuDcgPeBQ3QRsjZ,Dance With You,Karmin,Leo Rising,2017.02.19,0.562,0.761,7,-5.532,1,0.0767,0.00418,0.0118,0.216,0.383,155.89,3,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",9/23/16,51,38
7tFMRXHluQdVKTiNGQ0eHK,Come With Me - Pure Imagination,Karmin,Leo Rising,2017.02.19,0.639,0.71,7,-7.157,1,0.0463,0.0212,0.00648,0.225,0.384,85.495,4,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",9/23/16,51,35
63oKceUFfMo1rqd25NbQ2i,Didn't Know You,Karmin,Leo Rising,2017.02.19,0.745,0.836,10,-5.241,1,0.0593,0.00208,0.00916,0.132,0.532,119.995,4,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",9/23/16,51,34
6cMswWRv4lAU3mh5lclgCc,Dreaming,Smallpools,LOVETAP!,2017.02.19,0.612,0.89,10,-2.827,0,0.047,0.000478,0,0.0672,0.886,118.989,4,"['indie pop', 'indie poptimism', 'indie rockism', 'indietronica', 'la indie', 'metropopolis', 'modern rock']",3/16/15,59,59
190WzVuLms9YUO0sx3RD9N,Pool Party,Julia Jacklin,Don't Let The Kids Win,2017.02.20,0.625,0.578,0,-7.051,1,0.0309,0.0947,9.50E-06,0.125,0.517,108.146,3,"['australian alternative rock', 'deep australian indie']",10/7/16,41,41
2uD46TdCB7ktaSIeu5CZK3,DOLLY,Ohashi Trio,Blue,2017.02.20,0.606,0.723,2,-6.556,1,0.0287,0.183,0.07,0.11,0.527,126.009,4,"['anime score', 'j-dance', 'japanese city pop', 'japanese jazz', 'japanese r&b']",2/15/17,45,29
1u1PzGnsWKjAwSZ9Rg1kjD,Sleepwalk,Santo & Johnny,Volume Secondo,2017.02.21,0.444,0.412,0,-11.569,1,0.0465,0.895,0.64,0.145,0.351,184.012,3,[],2000,47,53
7M2Vba69lGmR6kWjUTJJQD,Death Spiral,Dirty Projectors,Dirty Projectors,2017.02.21,0.66,0.639,8,-6.324,1,0.152,0.142,2.97E-05,0.0986,0.418,134.868,4,"['alternative rock', 'art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'shimmer pop', 'stomp and holler']",2/21/17,55,45
6kwhwM4bjrFxnPT0wlbb6b,Night Time,The fin.,Days With Uncertainty,2017.02.21,0.596,0.637,2,-6.145,1,0.0252,0.00914,0.00282,0.102,0.52,101.987,4,['japanese city pop'],12/3/14,38,41
7GwYyptT4tgRrCzcmA5DUX,Halfway to Nowhere,Chelou,Halfway to Nowhere,2017.02.21,0.76,0.321,9,-12.194,0,0.0438,0.849,0.869,0.102,0.562,115.998,4,[],11/4/16,39,49
1Er5JMNcguoBMFXxwZ7BWH,White Winter Hymnal,Fleet Foxes,Fleet Foxes,2017.02.21,0.629,0.534,6,-9.054,0,0.0267,0.437,3.33E-06,0.328,0.649,124.964,4,"['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']",6/3/08,64,62
0A4yKvRLnSxGcEFhAHjdwW,Up In Hudson,Dirty Projectors,Dirty Projectors,2017.02.21,0.672,0.733,10,-6.988,1,0.0771,0.379,0.0242,0.152,0.672,123.991,4,"['alternative rock', 'art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'shimmer pop', 'stomp and holler']",2/21/17,55,54
